AccNum,cdReads0_RNA_1,cdReads1_RNA_1,cdReads2_RNA_1,cdReads3_RNA_1,cdReads4_RNA_1
NM_001282129,114,147,188,93,96
NM_003876,66,100,107,40,39
NM_001098413,3,4,6,2,3
NM_001346386,194,291,378,201,213
NM_183075,67,88,93,53,52
NM_005246,28,43,31,12,16
NM_013291,1301,1859,2414,1249,1160
NM_198391,26,45,47,26,26
NM_014017,139,215,206,105,113
NM_001177665,307,477,218,108,249
NM_014010,32,48,58,27,19
NM_001178111,32,41,55,28,28
NM_001268,15,26,23,9,17
NM_001008215,23,32,27,11,14
NM_001317721,187,279,355,168,168
NM_015638,696,1076,1136,601,606
NM_152864,26,38,59,23,17
NM_032272,536,839,954,464,425
NM_005242,9,25,7,4,16
NM_015634,124,193,218,85,121
NM_001271904,24,38,28,21,19
NM_015633,66,84,93,28,51
NM_015631,184,248,349,141,175
NM_152456,1,5,4,2,2
NM_001278730,125,179,243,156,123
NM_183242,2,5,7,3,3
NM_183241,166,217,273,123,148
NM_001034173,48,55,72,23,43
NM_000254,243,370,324,131,214
NM_002567,594,874,1003,476,468
NM_000255,68,100,111,53,48
NM_002561,38,35,74,20,22
NM_001134375,44,55,67,29,47
NM_152862,895,1366,1411,582,589
NM_002267,61,68,59,25,31
NM_002568,274,357,290,112,185
NM_000253,5,3,6,3,1
NM_005698,341,464,528,288,262
NM_001282640,149,247,258,126,148
NM_005694,16,28,28,15,11
NM_001291964,365,562,537,263,322
NM_005693,83,106,114,61,72
NM_032490,34,42,57,21,28
NM_001170569,28,34,42,16,29
NM_018025,96,141,183,96,101
NM_018026,144,216,241,117,138
NM_003472,168,201,126,62,110
NM_018028,612,866,1003,522,543
NM_001130012,109,171,173,89,70
NM_032492,138,185,225,105,80
NM_139046,102,157,140,66,110
NM_033114,28,33,34,17,31
NM_001242829,392,592,820,422,403
NM_033112,449,695,817,337,462
NM_033110,10,13,15,10,9
NM_001242820,229,312,360,204,191
NM_033119,2,5,4,5,1
NM_033118,3,15,16,12,13
NM_145214,227,242,319,151,158
NM_003474,372,512,495,231,326
NM_001256196,208,321,451,242,224
NM_001014831,276,432,548,246,227
NM_001199898,166,223,281,131,135
NM_012115,71,76,56,23,56
NM_001078645,93,111,130,41,80
NM_017686,110,155,125,46,78
NM_001282446,29,45,45,20,15
NM_001142368,55,71,85,45,46
NM_001277199,61,87,80,42,30
NM_001322321,23,34,50,25,29
NM_001099436,155,211,231,147,166
NM_001099438,12,28,30,7,18
NM_001330404,73,100,139,61,66
NM_001242369,63,104,117,65,53
NM_005038,63,84,77,32,49
NM_181521,62,73,78,34,30
NM_001267045,169,227,265,108,123
NM_014909,267,312,380,187,197
NM_024066,304,443,480,260,255
NM_005089,5,11,19,6,9
NM_005030,461,702,681,327,456
NM_014905,302,456,437,172,277
NM_005035,471,568,737,381,312
NM_014902,144,177,227,85,88
NM_014901,97,125,125,65,61
NM_005036,20,20,24,14,23
NM_001038707,60,68,89,46,49
NM_001079514,364,584,579,326,303
NM_017846,106,181,258,133,154
NM_017843,11,13,18,7,8
NM_017842,7,5,23,6,9
NM_017841,87,116,136,57,94
NM_017840,134,184,241,99,126
NM_004746,63,100,114,45,51
NM_017849,99,157,186,89,86
NM_017848,76,72,87,54,53
NM_001862,765,1079,1332,599,634
NM_001863,456,627,726,293,326
NM_001860,133,181,201,85,126
NM_001866,159,230,203,78,102
NM_001353999,16,29,21,11,14
NM_001865,418,590,615,269,323
NM_001868,3,1,2,2,5
NM_001869,1,9,13,6,10
NM_001353990,100,166,131,76,108
NM_001517,125,168,224,131,163
NM_001294338,139,182,239,128,123
NM_001013615,16,15,16,11,10
NM_001294333,485,700,847,398,461
NM_001288653,2521,3897,2874,940,1448
NM_001288654,220,273,343,158,121
NM_001294335,202,258,306,199,154
NM_003243,90,155,194,76,76
NM_001352432,78,145,149,61,58
NM_182905,1,5,4,1,2
NM_206818,2,1,1,3,3
NM_001324049,195,278,239,114,144
NM_182679,117,201,217,86,118
NM_001301011,60,101,87,43,62
NM_004638,3730,4984,5695,3072,2823
NM_004639,2996,4359,5405,2703,2630
NM_001519,242,426,500,209,245
NM_153836,11,10,24,6,8
NM_004630,455,761,934,447,446
NM_001300764,90,120,165,46,85
NM_001300947,585,891,932,356,428
NM_001300946,1408,2059,2470,1177,1132
NM_004637,120,253,196,116,86
NM_004326,304,419,436,213,179
NM_001201461,72,74,83,41,50
NM_182904,13,17,14,11,10
NM_001330716,85,133,129,68,76
NM_004320,376,640,802,372,326
NM_025250,648,886,1078,590,619
NM_001195541,77,96,114,57,55
NM_080916,390,582,585,237,278
NM_001330718,24,34,25,10,19
NM_004329,54,66,66,20,32
NM_022915,271,381,383,160,202
NM_022916,202,304,310,152,204
NM_022912,322,395,438,146,188
NM_022918,42,63,74,26,47
NM_005733,470,630,588,262,362
NM_001142290,141,203,238,128,125
NM_016433,104,167,163,82,75
NM_001320674,66,94,70,27,56
NM_001351590,69,132,122,51,65
NM_173562,283,419,387,157,235
NM_001351267,61,82,89,43,42
NM_001146334,117,150,208,122,96
NM_003246,291,609,812,393,562
NM_016084,4,5,5,5,2
NM_173567,16,36,25,21,20
NM_001317012,90,153,188,80,120
NM_033637,79,149,153,66,52
NM_016466,88,104,130,56,49
NM_016467,101,201,202,55,98
NM_016464,35,38,50,20,21
NM_016080,287,386,435,196,227
NM_015990,78,113,68,33,54
NM_015997,46,77,75,40,51
NM_015994,94,125,123,47,61
NM_017594,7,18,30,9,8
NM_001308196,48,61,59,33,31
NM_001308197,198,270,242,96,151
NM_017590,860,1122,1176,606,586
NM_017592,186,297,305,167,175
NM_001348119,240,364,422,208,192
NM_152230,30,34,41,11,21
NM_005736,541,837,966,482,512
NM_000801,20,45,29,16,7
NM_001103161,21,28,24,9,12
NM_001303418,401,592,635,310,420
NM_181657,14,26,19,5,10
NM_001164462,8,10,18,8,6
NM_001136501,18,37,60,35,75
NM_001136504,2,5,6,2,4
NM_145262,66,83,103,37,43
NM_145260,14,13,21,13,14
NM_145267,9,7,9,3,8
NM_006678,1,1,1,1,1
NM_006676,208,303,314,183,144
NM_148976,365,506,521,217,311
NM_006675,370,492,601,357,287
NM_001308226,760,933,1221,459,370
NM_006670,302,392,378,182,154
NM_031459,68,72,70,43,30
NM_001292004,78,128,133,46,46
NM_002959,645,953,996,481,588
NM_001412,3,10,11,6,5
NM_031452,8,2,2,1,5
NM_002954,111,193,168,56,85
NM_002953,140,189,211,117,97
NM_002952,703,1053,1095,436,426
NM_001184796,1179,1849,2066,1042,1118
NM_002950,2141,3176,3746,1692,1887
NM_024348,165,244,244,128,121
NM_024619,198,347,446,196,212
NM_024616,17,31,23,16,12
NM_024341,48,104,90,28,52
NM_024610,26,55,54,27,37
NM_024611,21,27,26,10,12
NM_024612,135,240,186,91,108
NM_024345,44,68,65,36,53
NM_001130823,2693,4202,4600,2122,2036
NM_001013627,88,90,138,88,66
NM_025136,87,123,157,74,68
NM_001160305,74,95,119,54,80
NM_138720,1849,3167,3460,1738,1277
NM_001257102,81,128,115,40,48
NM_001349178,18,30,47,10,30
NM_005899,353,478,455,251,266
NM_031232,150,222,290,139,154
NM_001134878,20,31,31,16,14
NM_001114748,32,39,33,14,14
NM_001024227,803,1200,1423,656,592
NM_175066,258,406,458,225,283
NM_006098,7280,10236,11983,4860,5134
NM_003579,193,278,354,194,226
NM_178502,259,334,425,177,178
NM_175063,554,760,1016,481,423
NM_021831,439,583,578,277,287
NM_175061,49,38,50,23,19
NM_001011544,130,186,190,104,122
NM_078474,91,118,137,70,73
NM_001011546,77,152,73,36,60
NM_178508,60,66,87,58,48
NM_001330183,48,51,47,22,38
NM_001031703,169,304,318,177,185
NM_014739,200,308,260,89,174
NM_012118,119,113,102,57,64
NM_024165,247,354,412,274,275
NM_014730,294,420,506,224,281
NM_014734,23,44,62,38,32
NM_014735,36,62,51,30,46
NM_014736,272,360,330,130,165
NM_001318844,214,378,363,177,182
NM_005202,21,40,36,14,14
NM_001323544,146,235,237,130,141
NM_005207,280,385,382,165,180
NM_032182,109,154,192,87,119
NM_001317931,9,15,22,10,8
NM_152490,89,136,118,64,70
NM_032184,23,37,30,19,16
NM_133328,231,233,259,125,117
NM_001289394,189,279,338,169,180
NM_174891,26,28,32,16,18
NM_024790,61,115,120,40,69
NM_001146276,30,43,28,11,24
NM_001318339,120,227,230,100,155
NM_001357734,81,121,111,58,64
NM_001145054,18,24,22,15,12
NM_005895,782,1332,1237,677,821
NM_001145408,924,1424,1782,838,936
NM_018275,166,288,352,186,193
NM_152272,428,597,794,417,444
NM_001283035,402,667,735,324,376
NM_001105251,114,145,63,32,56
NM_152278,57,82,42,16,26
NM_152279,15,22,20,11,7
NM_032765,9,16,8,7,10
NM_017602,320,474,461,241,253
NM_053002,42,55,56,28,38
NM_001301227,1111,1584,1613,716,664
NM_001354429,289,397,338,124,252
NM_015311,1628,2048,2152,1239,1152
NM_152423,18,12,17,3,9
NM_018270,302,447,560,260,306
NM_001142470,13,15,13,9,4
NM_015313,485,668,557,286,379
NM_001322130,36,56,41,13,23
NM_001286756,62,89,117,46,59
NM_020775,5,5,6,2,1
NM_016265,55,61,36,14,22
NM_001350139,244,364,307,111,182
NM_001321445,379,486,465,204,251
NM_198182,4,5,5,2,5
NM_022768,546,734,618,264,391
NM_022769,94,128,146,57,59
NM_022766,551,730,617,348,432
NM_022767,324,504,604,292,296
NM_022763,385,597,613,256,395
NM_003388,653,919,1206,682,628
NM_015179,475,784,1072,546,488
NM_018909,108,119,128,61,61
NM_018908,6,2,2,1,3
NM_001172674,51,64,34,15,27
NM_018903,19,19,27,7,13
NM_018902,47,65,57,20,28
NM_018901,6,3,6,3,1
NM_015172,749,949,757,293,419
NM_018907,49,71,96,43,41
NM_001037442,112,167,171,85,87
NM_001305108,1071,1527,1888,898,785
NM_001308429,10,6,9,7,5
NM_178448,698,919,977,460,496
NM_001177382,19,31,32,20,3
NM_001308426,71,105,128,49,52
NM_020870,58,96,95,55,52
NM_020871,23,17,12,5,11
NM_020872,60,98,93,49,52
NM_001316307,660,937,1072,471,543
NM_018201,341,546,638,304,341
NM_019059,85,121,135,49,51
NM_181861,132,179,139,50,93
NM_001012758,28,50,50,14,22
NM_003365,1478,2090,2498,1186,1220
NM_001310321,155,220,269,156,151
NM_001310326,266,389,431,210,229
NM_019050,65,79,64,35,50
NM_019051,76,75,83,40,43
NM_001143995,3,12,14,5,4
NM_012335,5,5,6,5,2
NM_001143993,143,140,172,87,69
NM_001997,1242,1785,2100,809,929
NM_001010851,62,67,54,15,27
NM_015310,710,1009,885,440,682
NM_020772,385,460,350,142,207
NM_021807,272,456,431,186,227
NM_201400,43,60,84,20,37
NM_001012756,40,35,17,12,8
NM_017727,205,307,387,204,178
NM_001195129,289,360,349,175,174
NM_001101401,16,26,19,12,10
NM_001170714,724,1203,1475,687,592
NM_183050,73,159,146,49,86
NM_205847,278,439,582,259,281
NM_205842,786,984,635,294,431
NM_205843,188,232,316,180,201
NM_181425,52,84,118,52,47
NM_001329674,490,835,609,227,414
NM_001452,13,7,14,3,2
NM_001329670,22,91,141,91,198
NM_001300887,3,10,17,9,8
NM_001455,51,75,62,29,38
NM_001454,8,10,9,7,4
NM_001282748,454,743,812,379,392
NM_015131,345,542,576,219,328
NM_001458,5777,9919,11821,6271,6103
NM_000320,42,60,59,27,20
NM_007110,122,149,155,92,88
NM_000495,15,18,9,13,15
NM_001350508,93,167,169,69,71
NM_007113,5,12,5,2,3
NM_015420,232,352,290,109,174
NM_007118,1219,1496,1520,803,1207
NM_001350503,32,48,47,24,20
NM_003362,235,371,480,230,238
NM_001320795,130,180,202,76,95
NM_021239,143,198,173,75,96
NM_005439,543,815,979,448,466
NM_001195386,19,22,24,17,16
NM_147223,374,582,613,274,275
NM_005438,33,81,75,37,35
NM_138795,72,98,153,61,54
NM_012199,336,522,577,291,321
NM_138793,502,759,815,421,407
NM_014505,312,450,431,209,258
NM_012193,85,111,123,56,58
NM_012197,232,359,345,166,188
NM_012194,8,4,7,3,5
NM_001146106,105,131,76,38,59
NM_020722,314,417,448,206,216
NM_001351314,15,22,25,11,15
NM_032298,4,6,8,2,1
NM_020728,398,673,625,262,365
NM_001146108,160,219,212,81,89
NM_000146,1471,1855,2131,924,975
NM_000147,63,69,68,33,35
NM_025233,321,437,488,228,226
NM_001080512,173,197,188,77,109
NM_000143,319,483,425,160,228
NM_000148,11,19,12,10,12
NM_001320421,355,469,502,239,214
NM_178238,87,107,138,93,78
NM_001142645,46,61,58,40,49
NM_021052,4594,7919,11067,5804,4709
NM_001142648,166,205,287,131,179
NM_173050,11,21,40,11,18
NM_173500,100,138,141,73,85
NM_021058,1876,3490,3776,1816,1560
NM_173505,3,7,7,2,2
NM_021994,34,49,33,10,21
NM_001281463,325,548,549,251,216
NM_001174129,171,210,230,118,144
NM_004799,148,219,145,63,98
NM_004798,180,272,215,119,126
NM_001297647,3,12,5,3,2
NM_001286488,118,138,165,54,72
NM_004793,1785,2770,3380,1494,1677
NM_001297642,87,93,121,63,55
NM_000968,1552,2363,2309,860,1007
NM_005990,380,575,719,338,351
NM_182706,1947,2516,2904,1478,1485
NM_175902,185,278,337,176,176
NM_001351264,124,160,183,68,67
NM_001114974,19,12,14,6,3
NM_175907,101,131,79,29,46
NM_006247,935,1415,1726,838,827
NM_001042519,17,39,26,10,13
NM_145062,39,49,52,16,29
NM_006243,43,66,44,30,24
NM_001145033,26,24,17,5,9
NM_006793,550,818,836,301,398
NM_006240,29,45,36,23,26
NM_001281460,194,294,366,180,180
NM_001002021,931,1287,1719,891,824
NM_001286732,49,42,49,21,31
NM_004864,228,151,165,86,86
NM_020182,25,53,75,16,23
NM_020183,78,68,84,23,53
NM_020184,188,238,266,160,156
NM_004860,478,680,719,318,392
NM_001324094,37,39,36,11,23
NM_020189,68,105,110,33,65
NM_001324098,247,387,397,227,269
NM_004869,102,153,131,65,105
NM_031297,6,10,11,5,3
NM_003124,230,296,380,207,187
NM_144679,159,194,288,152,161
NM_032970,147,193,184,58,119
NM_198150,13,27,34,8,14
NM_017934,223,326,209,89,163
NM_004003,400,559,670,339,280
NM_003141,63,100,145,88,75
NM_006420,541,756,664,291,432
NM_006427,960,1307,1530,712,711
NM_003146,1360,2121,2277,870,953
NM_001302688,297,405,571,340,284
NM_003144,74,83,84,27,53
NM_018427,82,120,177,76,111
NM_001128850,5,11,12,7,2
NM_013301,215,272,287,160,145
NM_000937,716,1098,1183,552,731
NM_005222,82,79,65,34,37
NM_002898,17,16,19,14,8
NM_002894,107,147,118,58,81
NM_001257370,19,27,26,18,15
NM_002892,23,27,19,8,19
NM_002893,410,556,528,175,247
NM_002890,129,160,157,64,67
NM_001348651,462,615,753,352,369
NM_181725,104,98,112,58,55
NM_153232,120,128,118,62,60
NM_020778,784,1213,1310,793,692
NM_001134793,18,13,11,8,6
NM_018077,144,228,267,120,154
NM_001040454,136,190,206,109,101
NM_004924,4995,7805,9477,4508,4140
NM_001352379,384,605,501,201,314
NM_001762,1119,1764,1906,730,1064
NM_001040450,41,43,36,16,20
NM_001040451,90,162,163,70,81
NM_001330208,190,215,200,81,150
NM_004925,60,112,124,46,78
NM_173793,120,167,194,76,86
NM_002096,783,1262,1504,759,645
NM_002097,183,244,262,82,87
NM_003369,74,97,90,37,69
NM_002095,73,111,106,26,39
NM_002092,374,481,504,228,335
NM_002093,181,254,216,103,128
NM_002090,2,4,4,5,4
NM_015921,562,800,883,388,414
NM_001282101,441,652,762,351,422
NM_014033,15,24,27,8,15
NM_004546,239,322,398,137,194
NM_001318471,36,40,23,9,8
NM_014037,30,38,61,24,33
NM_014035,16,22,27,5,8
NM_014034,68,85,81,26,37
NM_001819,8,11,5,3,1
NM_001126328,25,34,52,25,16
NM_018222,182,275,308,140,170
NM_015343,28,41,55,23,36
NM_015340,215,297,261,126,179
NM_015346,540,692,800,461,463
NM_018227,200,269,217,89,138
NM_015344,46,79,81,34,45
NM_015345,651,929,1030,545,476
NM_145663,92,135,121,69,79
NM_015348,302,452,407,144,244
NM_018229,76,85,73,33,53
NM_001278716,37,60,47,29,40
NM_004591,1,1,5,2,3
NM_002239,120,137,181,56,98
NM_002231,184,246,332,163,154
NM_002236,12,10,15,4,5
NM_002541,707,1006,1393,643,589
NM_024409,5,7,6,3,10
NM_001270520,69,87,62,24,60
NM_001252100,328,407,499,265,248
NM_001126060,1,4,13,6,4
NM_001318784,84,105,129,59,75
NM_001323017,162,248,325,178,186
NM_024407,560,804,998,473,454
NM_001256424,223,284,249,98,158
NM_001256426,155,246,315,130,167
NM_032510,119,153,166,74,59
NM_032511,11,15,12,5,7
NM_001122770,55,86,71,26,33
NM_002833,262,349,312,149,183
NM_001261390,140,215,217,91,101
NM_032515,191,214,305,175,155
NM_001271650,44,62,47,21,36
NM_032208,259,411,433,190,184
NM_018044,270,381,498,222,282
NM_003913,54,79,48,20,42
NM_019885,128,154,209,96,102
NM_001352599,13,22,15,5,14
NM_001130031,57,90,66,33,52
NM_033171,6,16,11,6,6
NM_001352592,67,95,70,30,43
NM_018049,293,436,518,271,286
NM_033452,648,914,1089,504,454
NM_001346506,419,644,607,276,381
NM_001349232,141,201,202,94,123
NM_001242841,43,54,50,20,30
NM_001242844,38,53,77,28,25
NM_001025205,2344,3469,3785,1725,1937
NM_014699,601,568,589,300,286
NM_014698,62,100,101,52,46
NM_014692,1,3,3,3,1
NM_014691,285,377,421,156,208
NM_080647,115,160,187,82,78
NM_001160133,64,74,99,51,55
NM_032530,6,8,11,5,5
NM_001348041,95,94,120,51,77
NM_033390,122,156,90,47,83
NM_033393,2,2,2,5,7
NM_033397,157,152,164,82,84
NM_033396,679,1122,1392,679,649
NM_001099415,32,50,57,37,53
NM_001270384,67,124,99,52,99
NM_012345,7,22,20,11,13
NM_012343,461,695,638,227,343
NM_012342,2,3,1,1,1
NM_012341,356,589,659,257,350
NM_012340,6,37,33,13,14
NM_152772,3,7,5,4,2
NM_016041,116,157,173,82,134
NM_001098801,59,92,86,32,48
NM_014964,78,108,81,40,49
NM_014963,878,980,1142,577,496
NM_005017,88,139,172,92,109
NM_213602,55,56,87,61,51
NM_005015,339,511,573,303,276
NM_213604,44,69,92,63,47
NM_177433,2315,4025,4631,2460,2452
NM_001329630,7,4,5,5,5
NM_176818,75,126,152,59,79
NM_080391,135,191,165,83,116
NM_020888,191,295,320,215,160
NM_176812,141,214,193,116,87
NM_176816,3,2,3,1,2
NM_176814,41,61,34,13,25
NM_001185080,34,50,80,43,41
NM_001848,2404,3149,4366,2594,2248
NM_003594,240,379,399,201,193
NM_001042683,57,96,83,36,58
NM_006983,12,28,25,22,25
NM_001844,1737,2442,2123,1187,1180
NM_001845,5243,8066,5224,2867,4308
NM_001846,7085,11023,11558,6789,7304
NM_001330556,172,163,243,109,118
NM_001330552,72,86,118,66,51
NM_001206945,6,10,15,6,5
NM_001267868,51,82,81,51,42
NM_001348014,24,41,28,15,9
NM_001348017,24,30,14,7,12
NM_001189,42,37,37,18,21
NM_001350995,213,309,327,147,173
NM_001354355,31,36,43,18,20
NM_001350332,37,40,83,44,30
NM_001350339,87,131,110,43,56
NM_001355017,56,89,99,58,60
NM_001351060,5,6,5,2,7
NM_025238,320,489,522,203,316
NM_153810,173,242,248,124,188
NM_001152,718,1053,1091,447,465
NM_001300968,21,20,12,4,9
NM_001150,137,208,257,125,100
NM_004307,108,167,148,78,77
NM_004300,161,273,287,119,172
NM_025230,322,406,446,250,248
NM_001154,685,1144,1119,464,614
NM_001155,2050,3199,3667,1781,1979
NM_001321307,120,185,139,59,76
NM_007075,117,164,219,93,113
NM_001317781,79,98,83,35,54
NM_001143835,222,375,495,208,235
NM_001199417,361,460,657,314,300
NM_001291310,266,387,350,145,151
NM_001317785,130,185,205,97,98
NM_001291314,6,3,7,1,1
NM_004598,108,165,157,74,101
NM_016194,44,71,87,34,39
NM_020921,212,311,280,90,142
NM_000797,5,6,13,4,4
NM_000795,53,60,49,26,30
NM_001320653,356,538,603,256,314
NM_001171155,39,49,62,33,29
NM_001018024,21,19,20,7,7
NM_001300801,136,173,237,127,109
NM_017825,340,646,848,454,466
NM_017824,49,67,58,29,49
NM_001032410,99,109,81,31,83
NM_001345965,60,74,59,30,40
NM_001324315,26,46,32,15,20
NM_020062,757,940,1124,610,635
NM_025205,176,297,320,129,133
NM_145901,230,379,392,147,155
NM_016047,161,243,231,74,110
NM_001324318,182,270,284,142,179
NM_001348484,2,3,4,1,1
NM_001106,174,243,223,111,167
NM_016448,327,418,459,201,260
NM_198098,16,18,23,11,10
NM_020466,10,21,13,4,7
NM_016444,53,40,40,18,40
NM_198097,6,15,13,4,7
NM_016331,98,133,116,49,66
NM_016440,160,233,264,133,148
NM_016441,511,723,760,353,541
NM_172069,140,179,198,99,102
NM_181093,32,47,54,34,35
NM_015971,637,1016,1195,562,575
NM_015973,56,72,88,27,22
NM_024980,10,13,19,4,6
NM_015974,7,8,12,9,7
NM_015976,153,225,219,75,109
NM_001037165,369,515,528,322,282
NM_001037163,45,51,42,28,21
NM_001037161,17,27,15,8,6
NM_015276,241,361,378,197,208
NM_001289103,1213,1746,2122,995,928
NM_015264,129,136,172,96,101
NM_138473,520,751,786,391,362
NM_138471,505,677,859,385,371
NM_138477,217,246,271,137,183
NM_130469,41,66,115,51,36
NM_001289108,90,112,106,50,41
NM_202002,689,1005,1089,532,468
NM_001330309,55,62,78,33,39
NM_025208,7,10,11,3,3
NM_172240,36,64,57,13,27
NM_182493,2,2,5,1,1
NM_025209,89,145,143,82,140
NM_007300,124,177,122,44,77
NM_181672,262,445,369,190,344
NM_198892,76,109,91,40,73
NM_000182,622,954,986,412,480
NM_001164440,5,4,2,8,6
NM_001303439,60,93,114,84,76
NM_004031,87,140,212,210,172
NM_001290046,335,473,497,261,240
NM_001130142,121,142,137,58,79
NM_001350070,42,70,50,26,33
NM_001024674,40,69,81,25,32
NM_032689,30,49,32,15,15
NM_001308240,210,334,384,154,176
NM_199418,137,211,207,92,127
NM_006651,5,4,6,1,1
NM_006653,53,57,87,44,53
NM_001351246,156,167,222,112,116
NM_001293228,20,21,33,14,10
NM_001257291,75,100,133,54,72
NM_001257293,978,1540,1817,736,972
NM_002931,465,607,773,359,367
NM_031438,19,28,12,13,21
NM_031439,34,28,30,18,16
NM_031434,316,374,412,183,189
NM_031435,7,8,5,2,2
NM_002939,1411,1995,2914,1400,1320
NM_031430,64,84,92,56,59
NM_031431,33,49,64,22,40
NM_016148,3,1,2,2,2
NM_152595,12,7,12,4,11
NM_001256155,23,47,28,20,23
NM_001272036,355,463,608,328,299
NM_022834,429,464,616,283,271
NM_181503,55,77,71,17,33
NM_001272051,43,50,41,15,19
NM_003366,462,738,814,269,350
NM_001358,595,989,1105,421,630
NM_001278464,225,338,244,98,143
NM_001025071,1919,2857,3057,1138,1152
NM_001166175,43,47,52,15,27
NM_153605,30,30,16,8,16
NM_175732,224,321,384,177,173
NM_178526,70,124,112,83,70
NM_003550,454,672,886,422,423
NM_003559,292,406,458,207,246
NM_001145204,5,4,5,1,2
NM_001746,1060,1668,1531,600,916
NM_001145206,136,214,174,107,123
NM_001330540,80,107,132,62,47
NM_001172435,253,426,427,139,249
NM_001315530,342,520,429,134,177
NM_020734,49,59,83,34,30
NM_139021,10,23,24,17,37
NM_001039803,44,64,83,51,42
NM_001039802,85,93,94,38,65
NM_001318864,306,418,385,201,196
NM_014758,183,272,309,133,158
NM_001300791,24,23,17,7,16
NM_014205,103,89,84,39,34
NM_014206,135,226,217,113,116
NM_005223,17,20,16,6,9
NM_024953,137,176,180,85,173
NM_005225,886,1109,1430,691,689
NM_005227,44,37,44,32,22
NM_032160,59,90,60,24,40
NM_152470,11,12,12,7,3
NM_032164,516,629,680,387,426
NM_001143757,53,69,54,40,24
NM_004398,65,98,97,35,49
NM_032169,38,70,63,35,32
NM_152478,18,42,39,12,15
NM_001314033,162,227,285,127,107
NM_001098536,1123,1660,1869,943,989
NM_018697,241,417,521,258,263
NM_001172567,94,162,172,72,58
NM_018699,71,86,102,39,71
NM_018698,9,20,9,8,7
NM_000271,180,261,275,122,170
NM_144588,58,95,134,55,49
NM_001171990,23,33,38,8,20
NM_001352299,45,55,41,18,30
NM_006886,259,354,295,146,113
NM_052950,51,49,55,30,27
NM_052951,161,244,286,147,150
NM_052957,2,5,4,2,3
NM_203342,134,211,218,76,94
NM_052959,3,2,11,3,6
NM_001129908,3,3,1,1,1
NM_002528,273,333,372,175,173
NM_030567,73,94,146,60,43
NM_032701,212,208,250,118,114
NM_032709,58,97,101,52,48
NM_001040667,9,23,24,10,12
NM_001352127,219,275,210,98,193
NM_001040661,41,76,96,46,41
NM_016816,11,12,12,7,8
NM_002523,4055,5420,6960,3582,3344
NM_001098622,2,2,2,1,1
NM_001098621,23,28,29,10,19
NM_022744,196,281,314,153,139
NM_022745,224,277,310,137,155
NM_022746,40,59,74,36,37
NM_022036,4,5,3,4,5
NM_022742,95,126,134,65,64
NM_021090,313,526,609,342,373
NM_022039,107,123,180,80,88
NM_022748,2493,3065,3332,1577,1770
NM_015401,483,774,955,457,435
NM_015404,48,78,110,55,48
