AccNum,cdReads0_RPF_1,cdReads1_RPF_1,cdReads2_RPF_1,cdReads3_RPF_1,cdReads4_RPF_1
NM_152544,39,35,25,28,17
NM_152542,42,21,11,17,18
NM_152540,97,68,62,38,34
NM_004099,299,310,178,94,71
NM_015686,6,5,4,2,4
NM_001350816,154,169,135,68,74
NM_152549,23,18,8,12,3
NM_001127715,15,13,17,8,14
NM_001127713,43,30,20,18,21
NM_054016,245,232,143,98,88
NM_001352672,141,101,85,59,52
NM_212543,24,16,14,9,18
NM_016013,25,28,10,13,10
NM_016010,153,102,55,57,75
NM_016018,100,98,82,79,69
NM_001009999,1041,830,465,353,328
NM_198040,1142,909,495,374,336
NM_015065,45,31,25,23,19
NM_018200,223,130,74,59,54
NM_015062,440,444,318,209,213
NM_015060,247,219,165,94,82
NM_178173,9,6,2,3,4
NM_001346992,128,114,48,35,23
NM_173814,4,1,2,4,4
NM_001130089,641,402,242,188,208
NM_173811,15,8,12,8,8
NM_005190,51,53,41,26,25
NM_006289,1668,1196,858,779,604
NM_152259,157,139,124,149,118
NM_001071775,136,102,51,33,21
NM_014077,326,300,178,132,88
NM_001351082,21,30,24,18,26
NM_030578,39,31,14,17,17
NM_030579,563,414,263,170,154
NM_178175,29,17,5,7,3
NM_030571,177,179,102,70,52
NM_001280542,6,3,1,4,3
NM_001258274,75,61,23,26,31
NM_001258272,20,12,13,9,3
NM_030576,277,254,133,116,77
NM_001350213,13,10,3,2,2
NM_001284259,178,123,100,91,121
NM_058243,740,961,666,556,491
NM_058246,82,70,30,21,22
NM_001351527,341,255,217,168,162
NM_005198,25,31,20,23,19
NM_144713,4,4,5,5,1
NM_000407,3,2,14,8,11
NM_002245,64,81,32,20,13
NM_005199,58,42,27,21,21
NM_007103,569,450,292,206,181
NM_001134422,365,357,186,126,128
NM_145315,21,21,9,7,11
NM_006834,46,37,34,28,18
NM_001321513,180,162,93,76,56
NM_030758,54,45,31,37,16
NM_030759,14,14,6,7,5
NM_030755,255,225,115,90,74
NM_001304563,195,140,90,58,61
NM_001198525,347,273,173,143,138
NM_001350106,18,13,8,6,5
NM_001193268,21,20,12,14,8
NM_017761,22,18,11,9,9
NM_017767,57,54,35,24,7
NM_021633,76,70,52,27,41
NM_021632,56,28,19,17,14
NM_017768,261,231,173,98,118
NM_017769,29,22,15,15,15
NM_021639,45,39,54,59,81
NM_006355,75,75,49,57,52
NM_001329544,199,184,128,105,62
NM_170783,202,143,86,86,74
NM_178819,62,71,57,32,47
NM_001297734,5,7,5,1,5
NM_024038,995,795,499,361,276
NM_198969,500,325,168,165,158
NM_001135597,330,323,200,226,311
NM_178335,222,156,136,76,102
NM_006350,19,18,18,17,13
NM_001320399,76,51,37,27,17
NM_018206,400,301,206,159,142
NM_001281765,42,28,17,17,25
NM_203298,335,287,170,108,72
NM_017508,122,79,60,36,66
NM_001013660,159,98,85,54,59
NM_000885,697,550,426,273,262
NM_001105198,78,67,35,42,33
NM_207459,9,4,6,1,1
NM_000238,14,26,35,19,20
NM_000232,308,192,128,115,89
NM_000234,672,654,418,380,285
NM_000235,359,219,146,118,88
NM_001243746,4,2,3,5,1
NM_006178,172,121,81,63,51
NM_001105540,42,46,47,27,26
NM_139069,78,49,41,18,21
NM_003455,23,13,20,10,24
NM_003454,34,43,19,13,7
NM_139062,404,464,300,225,196
NM_001293725,14,14,10,5,8
NM_001351504,248,185,132,109,111
NM_153712,381,322,206,121,93
NM_001286084,356,279,148,76,64
NM_001351502,22,18,10,8,11
NM_024776,124,136,94,71,61
NM_001297432,414,366,277,190,171
NM_004897,251,175,118,105,79
NM_001297435,6,3,3,3,1
NM_001195685,7,7,8,1,2
NM_001251905,55,42,29,32,26
NM_001317061,64,74,42,26,28
NM_001317062,407,342,240,165,140
NM_001080458,3,4,36,31,19
NM_001320546,538,403,395,279,212
NM_001348437,16,16,14,24,11
NM_001080450,69,38,45,47,19
NM_001321018,2214,1636,872,608,620
NM_024911,603,426,246,180,143
NM_001080453,609,678,589,480,366
NM_139283,30,35,25,14,9
NM_139281,207,166,100,96,72
NM_006397,721,570,365,259,177
NM_001085447,14,11,4,3,1
NM_025218,14,11,6,2,4
NM_199285,14,13,9,11,7
NM_145212,344,246,119,79,95
NM_004548,515,352,175,130,113
NM_001243776,125,100,52,33,43
NM_001316354,193,209,122,73,78
NM_001081492,99,99,70,51,39
NM_001348531,106,76,39,35,35
NM_001352086,50,31,24,18,11
NM_001166386,341,282,144,118,101
NM_001039762,3,7,7,4,6
NM_001184705,247,211,106,88,72
NM_001003665,1,3,10,17,3
NM_001374,7,7,11,6,7
NM_024663,71,80,51,52,36
NM_024662,279,206,178,137,111
NM_024667,222,205,98,87,72
NM_005853,46,25,23,23,19
NM_005851,157,164,94,58,48
NM_005850,637,496,286,220,189
NM_005857,340,240,178,99,107
NM_005854,34,44,21,10,12
NM_005859,232,199,142,83,85
NM_005858,229,236,140,114,113
NM_018622,177,122,50,35,34
NM_006922,3,5,1,1,1
NM_001305082,184,155,77,64,67
NM_002492,236,196,142,74,67
NM_002496,635,605,308,223,174
NM_001252612,275,242,207,176,147
NM_002495,231,190,106,59,54
NM_001349451,117,141,145,86,113
NM_001287237,91,86,51,44,25
NM_017762,20,20,19,12,18
NM_001204446,45,24,31,15,13
NM_001136108,228,219,142,113,82
NM_152393,10,25,9,6,2
NM_152391,13,8,6,4,10
NM_152390,11,7,6,4,4
NM_152395,179,157,107,86,53
NM_032287,110,118,90,58,52
NM_033066,24,20,18,13,12
NM_003596,81,78,57,41,27
NM_001322437,952,705,422,290,311
NM_001006681,2,1,1,2,2
NM_014939,103,104,105,66,86
NM_001025579,77,61,34,25,23
NM_003000,547,469,292,187,172
NM_001318380,321,272,118,96,65
NM_001318381,41,26,22,29,22
NM_001320942,235,171,106,92,74
NM_014517,50,65,43,40,37
NM_018339,48,29,28,13,17
NM_003001,60,48,28,18,16
NM_015210,35,38,66,56,52
NM_015214,59,56,40,26,37
NM_018335,24,34,24,23,13
NM_001313954,302,269,182,134,144
NM_001195144,4,9,11,5,9
NM_012079,64,74,50,33,29
NM_001127500,22,22,16,10,10
NM_001313959,131,113,69,85,50
NM_012073,2299,1830,1215,764,706
NM_001083536,20,7,11,14,7
NM_001083538,3,2,6,4,9
NM_005144,4,4,7,4,3
NM_005147,317,227,137,135,93
NM_005146,446,402,280,231,186
NM_001178061,58,51,31,24,25
NM_001354107,44,37,25,18,30
NM_001354103,173,140,68,65,45
NM_001810,232,210,166,132,81
NM_001354459,12,7,6,6,7
NM_012291,290,214,208,180,141
NM_012293,864,721,499,416,323
NM_001355274,6,5,3,1,1
NM_012294,27,11,10,13,9
NM_001918,88,45,45,45,35
NM_001919,572,478,255,211,170
NM_001916,1208,1136,668,435,338
NM_001254752,394,268,165,88,81
NM_004435,80,100,55,34,26
NM_001912,368,283,186,118,105
NM_004431,156,211,201,137,127
NM_199290,90,49,25,12,21
NM_001321167,7,4,6,5,5
NM_001321160,42,21,12,12,16
NM_001195304,16,12,11,8,4
NM_001321163,7,5,4,3,4
NM_001353828,13,15,10,9,6
NM_001288631,93,53,43,38,19
NM_006948,503,377,263,178,171
NM_019034,33,21,11,11,10
NM_006947,545,398,238,177,147
NM_001008491,1838,1298,762,583,493
NM_001008493,324,298,172,112,104
NM_020808,86,95,101,104,117
NM_020802,7,2,4,6,2
NM_020807,26,27,11,15,11
NM_020806,166,103,79,43,48
NM_001620,2192,1934,1263,858,770
NM_020202,51,28,19,8,16
NM_020753,195,148,136,139,113
NM_001624,58,54,34,15,20
NM_020205,169,187,109,66,72
NM_001627,120,89,49,44,34
NM_020759,40,32,53,37,60
NM_020209,26,37,36,23,15
NM_017706,183,155,116,85,56
NM_001321702,1011,863,338,234,243
NM_001321703,190,158,85,92,90
NM_001294145,574,419,243,146,163
NM_198277,5,4,2,1,2
NM_198274,92,67,42,31,20
NM_032856,66,86,57,46,26
NM_003907,270,153,149,108,82
NM_198273,31,25,15,16,9
NM_032853,239,222,173,131,103
NM_198271,16,9,5,2,2
NM_018114,31,25,17,8,12
NM_001080849,169,156,77,35,38
NM_001040284,48,59,38,35,32
NM_018117,179,155,126,121,87
NM_001278209,367,351,251,153,137
NM_001278205,89,61,45,25,29
NM_001009894,82,79,87,57,39
NM_025187,96,75,69,48,39
NM_002764,202,163,103,69,66
NM_025185,304,234,226,196,194
NM_016656,25,31,15,12,12
NM_001145306,3396,2681,1928,1366,1051
NM_025180,26,15,16,11,9
NM_016651,22,18,8,5,4
NM_024112,133,103,39,43,20
NM_025189,29,25,15,9,6
NM_025188,38,24,18,13,20
NM_001303253,920,727,513,424,325
NM_007165,834,758,389,270,251
NM_007167,38,34,21,22,19
NM_007166,307,335,262,165,122
NM_000393,6993,5266,2581,1992,1858
NM_000391,108,90,75,40,42
NM_000390,93,64,42,33,23
NM_001042454,295,312,190,141,94
NM_001033112,367,281,197,122,134
NM_003842,314,259,152,114,84
NM_001128636,19,7,18,12,7
NM_203351,102,108,79,68,74
NM_003844,103,88,38,35,31
NM_003845,55,48,26,23,19
NM_001167608,21,20,25,9,14
NM_003848,60,48,26,23,17
NM_003849,766,591,388,287,249
NM_001351973,125,89,58,18,30
NM_001048249,62,39,27,19,13
NM_019042,135,139,88,64,66
NM_001010924,38,29,37,21,24
NM_000975,4072,3056,1881,1257,1042
NM_001199815,217,176,97,43,57
NM_001242607,439,322,198,149,130
NM_024052,24,13,6,5,9
NM_024050,142,104,52,32,19
NM_024057,176,101,72,68,57
NM_014908,76,60,46,31,28
NM_001205262,33,16,11,10,10
NM_001160389,80,87,35,24,20
NM_018848,10,7,3,6,4
NM_145686,550,591,350,362,388
NM_007104,1244,1038,665,434,378
NM_003352,19,15,10,5,1
NM_001349935,138,89,51,30,41
NM_018663,98,93,41,30,20
NM_001324393,106,107,58,53,55
NM_018844,139,111,76,54,40
NM_018842,250,281,198,195,165
NM_024589,33,38,18,11,25
NM_024581,29,33,28,26,28
NM_001323623,462,337,203,207,179
NM_024583,64,38,21,25,18
NM_001323625,45,42,27,13,13
NM_024585,66,55,32,37,24
NM_018843,58,42,30,25,30
NM_014906,23,16,14,11,6
NM_031485,867,848,677,492,347
NM_018841,346,250,117,85,88
NM_001130992,160,90,49,42,28
NM_153369,21,10,4,13,11
NM_002696,313,253,178,98,73
NM_001286748,301,215,162,81,85
NM_016948,8,9,4,1,2
NM_020708,17,8,9,7,4
NM_006764,383,362,250,164,111
NM_153365,62,76,32,30,29
NM_153367,280,192,103,79,60
NM_014306,529,375,293,190,179
NM_183374,1,6,3,5,1
NM_017412,27,20,9,16,8
NM_006767,132,100,96,90,71
NM_001487,233,168,96,62,57
NM_001100159,1,3,2,1,1
NM_005440,24,15,11,10,10
NM_005441,207,172,112,63,61
NM_001142854,145,102,80,46,45
NM_005443,639,424,212,196,177
NM_005445,758,475,384,332,341
NM_005446,10,2,1,3,1
NM_005447,13,7,2,5,7
NM_021982,203,151,105,84,84
NM_014737,27,23,11,11,8
NM_080836,97,71,56,34,19
NM_001040425,45,29,21,13,9
NM_080832,10,6,8,2,3
NM_001302617,60,31,18,10,8
NM_018433,1217,789,447,393,401
NM_001281521,135,110,100,80,75
NM_001291981,226,194,157,101,107
NM_003662,86,45,15,20,14
NM_153695,204,123,92,40,77
NM_003660,231,182,111,112,117
NM_018434,212,208,95,77,67
NM_018439,58,35,23,13,11
NM_018438,4,10,9,2,3
NM_002005,4,9,3,5,2
NM_002828,111,91,70,29,40
NM_001206796,7051,5076,2755,1928,1610
NM_002395,49,26,20,17,21
NM_002821,1315,1446,1073,674,560
NM_002396,104,71,31,31,28
NM_002827,294,212,119,95,68
NM_002826,482,413,271,175,154
NM_002825,225,158,79,58,61
NM_005628,782,568,454,226,195
NM_001318716,131,103,58,31,37
NM_001190972,45,51,21,15,20
NM_005626,832,631,329,246,250
NM_152703,68,20,38,38,40
NM_005622,5,2,2,1,3
NM_032217,1223,824,510,378,403
NM_004114,126,99,54,44,42
NM_001159323,7,4,1,3,3
NM_003168,438,380,313,184,127
NM_139126,238,228,136,103,78
NM_004111,792,642,438,276,197
NM_001352472,15,7,4,2,4
NM_002766,301,316,186,111,104
NM_030806,29,26,14,7,5
NM_001321952,31,23,12,12,8
NM_001143943,29,13,14,14,13
NM_006016,637,458,246,172,141
NM_004112,27,24,15,11,7
NM_133487,174,128,80,39,50
NM_001317950,38,36,25,11,7
NM_001163812,32,43,51,35,33
NM_001256126,247,176,118,86,74
NM_006546,1727,1290,844,574,462
NM_181352,396,211,165,177,149
NM_015662,50,34,27,29,29
NM_015665,261,237,153,114,98
NM_018298,5,6,5,4,3
NM_018297,63,59,41,27,26
NM_007013,22,14,24,19,18
NM_018290,194,144,99,65,65
NM_002539,232,197,167,115,131
NM_002538,19,9,12,3,2
NM_183238,10,7,7,1,3
NM_001352697,324,269,191,158,163
NM_001352691,50,41,15,13,14
NM_152617,81,84,92,64,57
NM_002531,12,10,3,3,2
NM_002533,90,77,51,37,44
NM_002535,7,3,3,7,3
NM_007014,112,113,78,73,65
NM_001144002,45,26,11,19,9
NM_001270550,643,578,293,213,194
NM_001310127,14,9,6,10,5
NM_001300954,15,13,6,7,7
NM_006031,362,454,469,446,535
NM_015004,149,114,71,42,43
NM_003337,254,173,112,86,68
NM_015001,205,210,163,125,153
NM_007130,15,15,17,7,3
NM_015009,51,68,41,48,31
NM_001134999,480,436,313,200,194
NM_001113482,134,115,91,59,49
NM_025263,232,168,95,66,68
NM_001282506,1,1,1,2,1
NM_001297652,157,184,138,96,65
NM_001129899,10,6,3,2,8
NM_139170,3,2,1,1,2
NM_004623,228,184,111,81,84
NM_000637,506,396,175,132,115
NM_002695,1405,1126,744,515,378
NM_017445,9,5,5,3,3
NM_025265,37,16,15,14,13
NM_001301061,184,204,146,102,62
NM_001284274,52,52,48,38,31
NM_033309,24,13,13,12,6
NM_138558,173,173,97,74,79
NM_001142595,172,110,58,32,55
NM_138555,262,260,143,128,137
NM_033306,83,59,37,40,33
NM_001322373,76,61,21,22,20
NM_199511,145,80,70,67,55
NM_199044,120,120,101,83,59
NM_017444,178,168,112,86,47
NM_134428,12,17,11,10,7
NM_001165414,1807,1259,691,473,423
NM_001319139,237,154,85,57,50
NM_001353127,106,75,63,54,69
NM_004949,1,1,1,3,3
NM_001321571,470,343,206,155,151
NM_017748,75,76,52,31,37
NM_001320153,39,48,35,51,50
NM_001142406,11,10,7,4,3
NM_001350698,462,517,494,300,343
NM_001330133,63,29,19,13,8
NM_017746,189,172,135,92,94
NM_001323935,133,130,109,69,56
NM_001002878,338,232,141,109,119
NM_001009608,18,11,10,4,9
NM_173348,9,5,3,3,4
NM_199037,14,4,5,5,3
NM_001042633,70,69,42,33,19
NM_001348362,1623,1623,804,578,428
NM_001025604,46,54,43,29,14
NM_001171689,64,52,23,26,29
NM_001135575,133,93,48,30,22
NM_001013663,261,260,116,83,60
NM_201380,2769,3280,2910,2390,2125
NM_001114132,73,42,55,47,54
NM_016297,417,266,186,140,119
NM_016292,628,513,378,235,212
NM_212471,2039,1496,904,700,486
NM_001286414,107,96,75,26,32
NM_032450,24,27,19,17,9
NM_017520,114,67,36,47,52
NM_017950,62,61,29,39,31
NM_178493,50,58,39,28,15
NM_001281746,98,58,41,26,27
NM_173690,53,46,30,16,24
NM_004370,1717,1399,1287,972,832
NM_004375,278,155,84,58,48
NM_152411,30,28,14,11,12
NM_001201362,96,95,22,14,23
NM_001330074,28,22,18,9,9
NM_001001522,557,437,216,128,83
NM_001131007,127,143,107,69,82
NM_001297778,26,23,12,16,12
NM_001195518,275,243,179,108,97
NM_001693,906,684,437,297,291
NM_001253699,168,166,122,85,97
NM_198390,361,292,226,175,131
NM_000259,37,50,43,40,32
NM_000252,16,15,4,11,5
NM_198398,1163,971,628,483,407
NM_000251,1040,620,376,296,254
NM_032108,90,151,141,70,52
NM_003477,157,146,78,63,61
NM_006627,138,126,103,78,51
NM_006626,97,43,53,30,45
NM_001160042,56,46,30,17,18
NM_006158,133,133,107,86,62
NM_148923,108,103,69,42,27
NM_001128616,81,53,26,19,23
NM_207380,14,6,8,3,3
NM_001128610,53,47,23,24,18
NM_002264,164,136,91,74,79
NM_025040,44,22,30,19,12
NM_001297419,30,16,20,16,18
NM_001178014,189,168,87,64,66
NM_001199179,139,98,82,57,66
NM_001317040,176,116,93,72,56
NM_001199172,49,52,60,37,26
NM_016436,137,110,79,74,76
NM_001080477,446,350,257,187,208
NM_001080475,54,36,44,35,22
NM_001080472,63,40,23,23,16
NM_020700,4,7,3,6,1
NM_001080470,143,103,70,74,36
NM_001080479,9,10,12,16,12
NM_018997,329,247,102,68,69
NM_016206,22,42,33,16,13
NM_000124,64,31,30,21,13
NM_004984,125,96,62,62,41
NM_024026,250,190,101,86,71
NM_022133,24,16,14,10,11
NM_000126,426,352,176,110,96
NM_000871,2,5,3,1,3
NM_000876,1372,1166,786,625,514
NM_000875,243,259,269,195,163
NM_001012754,27,21,15,9,13
NM_001012755,8,11,3,1,1
NM_001177996,9,16,4,4,4
NM_001243766,87,79,58,50,53
NM_001352272,41,18,21,13,14
NM_145254,66,39,26,19,12
NM_001122956,895,698,372,342,211
NM_002703,211,138,81,59,56
NM_001278579,84,89,55,34,49
NM_001323265,11,6,3,2,4
NM_002709,948,578,371,267,251
NM_001326578,70,62,35,36,22
NM_017933,327,267,170,123,89
NM_001351373,137,132,130,59,59
NM_024649,63,51,35,20,20
NM_006946,148,131,170,143,106
NM_024646,136,140,98,72,75
NM_024642,18,20,8,8,6
NM_002263,949,778,483,388,400
NM_024640,266,220,153,84,57
NM_001375,318,267,131,104,88
NM_020160,31,42,26,16,20
NM_001201338,1645,1171,574,452,457
NM_001282332,1020,864,559,351,254
NM_001282337,304,179,89,81,66
NM_001349125,41,46,50,28,40
NM_001349438,12,3,4,4,3
NM_031266,822,820,474,273,219
NM_175039,77,70,69,29,19
NM_178558,34,8,12,8,8
NM_001122646,9,3,2,2,2
NM_001114734,84,33,29,25,15
NM_001317094,114,90,78,33,28
NM_032683,124,105,84,51,42
NM_017952,514,401,300,244,203
NM_020529,100,128,88,61,43
NM_001322141,28,31,26,13,8
NM_001039570,33,35,29,21,14
NM_014278,109,62,57,57,39
NM_001318816,79,25,15,20,14
NM_014272,57,37,42,38,27
NM_001318819,35,25,24,25,12
NM_016201,279,510,283,220,183
NM_139314,10,10,5,1,2
NM_025232,171,152,102,82,86
NM_015541,90,128,151,73,35
NM_078628,35,50,23,24,28
NM_018357,177,151,61,48,31
NM_001271014,213,205,143,126,148
NM_018353,83,53,30,39,34
NM_015270,109,88,61,45,37
NM_018351,31,16,13,12,17
NM_019001,129,86,71,65,55
NM_019002,39,26,31,17,16
NM_019005,87,54,49,32,38
NM_019004,140,162,135,130,128
NM_001349286,65,43,30,15,19
NM_019557,74,72,39,26,23
NM_019008,68,71,91,41,39
NM_001270941,64,45,56,61,47
NM_001270940,101,143,114,82,90
NM_001318736,52,31,22,24,27
NM_001346591,192,169,105,80,58
NM_005163,172,209,178,131,129
NM_001129996,26,17,10,7,5
NM_178123,107,61,53,29,29
NM_001291030,3,1,2,1,1
NM_001005291,312,273,209,155,96
NM_152911,85,43,29,27,19
NM_001321853,285,209,139,130,116
NM_213590,31,20,18,8,5
NM_001830,48,39,35,29,22
NM_213598,65,47,40,26,25
NM_001301272,1,3,1,1,2
NM_001162530,34,30,14,15,18
NM_001301275,4,3,1,1,2
NM_198582,18,24,18,10,7
NM_001127695,559,427,254,160,126
NM_004414,93,95,50,45,31
NM_004143,25,24,9,3,4
NM_004140,197,220,147,98,83
NM_004417,257,84,117,76,46
NM_004147,368,216,164,95,97
NM_001424,205,178,88,55,37
NM_001425,961,791,391,269,215
NM_001398,1027,883,492,290,306
NM_004148,88,95,35,26,24
NM_001429,713,879,667,495,570
NM_001938,196,177,124,75,91
NM_004419,80,105,48,33,31
NM_001174084,36,32,19,22,17
NM_022733,235,187,138,95,66
NM_022735,310,283,169,132,101
NM_022737,54,68,40,33,23
NM_022736,99,83,64,46,35
NM_022087,20,27,13,9,12
NM_001321149,109,96,109,75,62
NM_017828,270,228,126,115,79
NM_015492,114,110,76,66,44
NM_001037494,575,488,244,140,96
NM_015496,330,264,190,154,153
NM_015497,195,213,115,84,73
NM_018975,433,328,136,119,119
NM_003068,210,313,138,124,102
NM_005101,850,677,347,260,176
NM_001199207,183,181,114,82,81
NM_001278199,194,176,108,91,76
NM_020829,45,38,21,17,24
NM_020828,92,73,43,34,35
NM_020827,59,50,35,20,20
NM_020825,91,89,100,89,90
NM_020824,29,49,40,33,35
NM_020823,111,91,95,63,46
NM_020820,134,183,170,161,153
NM_020777,170,175,128,89,91
NM_001647,11,3,2,2,2
NM_020774,191,128,142,96,79
NM_001642,1183,960,595,456,460
NM_001640,324,235,139,115,94
NM_001641,616,419,244,196,189
NM_001321726,10,7,3,6,2
NM_001284269,31,16,20,14,11
NM_001649,37,93,61,49,38
NM_016602,38,18,20,5,8
NM_016603,26,34,23,32,31
NM_001143942,108,114,56,36,30
NM_022551,1187,1020,568,365,311
NM_016607,99,61,48,28,25
NM_016604,442,272,167,143,138
NM_198253,9,3,9,4,3
NM_139312,511,360,224,175,145
NM_016609,91,87,54,47,37
NM_001319850,5,6,2,5,1
NM_001170747,17,17,4,7,6
NM_012256,63,59,36,33,33
NM_024641,51,37,33,16,12
NM_001145355,2,4,1,1,4
NM_001198783,219,149,83,95,62
NM_005803,571,505,277,187,186
NM_144970,63,43,36,26,29
NM_001317906,453,283,174,162,184
NM_181304,151,93,48,34,40
NM_144976,14,13,15,6,6
NM_007147,57,25,41,22,19
NM_007144,197,150,80,51,61
NM_004169,197,137,62,58,40
NM_030651,5,4,2,5,6
NM_001166131,121,85,56,56,38
NM_030652,1,9,7,7,12
NM_001129819,592,474,237,158,137
NM_001350571,50,37,16,16,19
NM_015589,38,39,29,22,19
NM_203500,761,754,660,435,357
NM_003860,166,95,70,60,40
NM_001308007,170,127,98,49,58
NM_003863,98,84,44,36,27
NM_003864,139,92,37,32,37
NM_003866,133,115,77,58,61
NM_001134387,22,25,18,9,11
NM_001134382,115,117,107,108,80
NM_013402,514,434,236,160,146
NM_006265,1179,937,596,406,541
NM_013401,36,28,17,16,13
NM_033046,213,154,140,113,67
NM_000118,374,299,256,158,102
NM_001002914,8,11,4,4,1
NM_001287585,99,77,46,35,31
NM_006267,587,496,348,344,300
NM_001135032,7,9,8,2,2
NM_000110,401,269,186,127,146
NM_000113,220,180,183,100,77
NM_144601,130,108,82,45,39
NM_144607,43,32,19,22,15
NM_024076,62,69,61,46,22
NM_001080392,41,32,17,15,15
NM_001080391,171,106,74,58,63
NM_001080397,10,7,10,9,4
NM_001080395,26,38,32,31,13
NM_001080398,1101,1001,676,434,351
NM_003213,286,297,190,119,104
NM_001170330,280,189,79,47,51
NM_005938,132,73,43,34,38
NM_173576,6,10,5,4,8
NM_018285,402,259,212,141,103
NM_001283021,168,132,89,55,53
NM_001042573,76,55,33,21,30
NM_001001998,527,439,352,315,258
NM_001272038,161,101,70,65,48
NM_001001996,163,99,82,40,32
NM_001083112,391,273,169,102,123
NM_001145354,209,164,121,87,91
NM_001330518,136,127,75,76,48
NM_001008709,1212,999,463,353,300
NM_001024401,22,17,16,9,7
NM_017820,9,7,5,5,4
NM_003211,43,29,20,15,16
NM_001261411,345,262,202,146,137
NM_003395,21,19,21,9,6
NM_003392,419,334,267,186,177
NM_001172663,63,48,56,38,15
NM_012254,10,6,3,2,1
NM_153347,7,5,6,1,2
NM_018287,68,60,37,21,28
NM_153331,13,11,8,4,2
NM_001042548,164,119,79,48,33
NM_001950,179,234,118,95,98
NM_001483,288,248,112,90,88
NM_001100418,335,321,158,99,92
NM_001957,164,87,53,52,41
NM_014516,336,335,260,199,216
NM_014041,404,320,169,117,98
NM_014046,714,539,327,240,191
NM_014047,442,381,229,153,102
NM_001318485,187,181,129,64,60
NM_005429,35,32,26,11,15
NM_005426,193,206,121,84,100
NM_005427,117,121,115,77,44
NM_005424,18,22,7,10,8
NM_014049,173,158,77,82,63
NM_006458,61,61,55,38,21
NM_001243533,12,8,4,6,4
NM_005765,154,115,63,44,51
NM_003130,1374,1162,704,454,361
NM_003647,23,21,13,15,8
NM_003640,242,178,155,114,112
NM_003641,129,113,60,36,36
NM_003642,824,573,359,247,236
NM_001271223,69,71,83,73,89
NM_001959,316,220,115,62,51
NM_003107,285,177,129,109,77
NM_001127361,49,38,19,22,12
NM_001346116,94,94,61,45,24
NM_001166285,3765,2722,1462,1062,982
NM_032876,37,50,55,22,22
NM_001243725,104,98,76,48,35
NM_001257328,144,109,56,43,60
NM_018989,311,234,148,154,151
NM_001348957,179,160,79,35,47
NM_005392,160,185,188,159,137
NM_152769,25,21,14,12,6
NM_152766,149,140,73,57,23
NM_032271,201,169,130,131,101
NM_032273,63,22,31,16,14
NM_006665,27,24,22,14,17
NM_032875,16,15,5,6,7
NM_001286352,59,73,34,28,20
NM_014997,257,134,86,70,84
NM_005710,413,350,171,143,114
NM_194326,206,173,110,75,65
NM_001352450,36,20,16,7,15
NM_001166462,51,35,14,8,12
NM_003214,235,198,146,94,76
NM_145253,83,94,64,36,27
NM_001023570,80,45,36,28,35
NM_033271,38,70,37,32,30
NM_001098426,354,271,132,113,110
NM_006662,468,500,466,348,309
NM_145064,203,227,120,107,99
NM_152581,28,12,10,13,13
NM_005716,426,389,201,176,120
NM_152588,40,41,30,24,34
NM_015395,270,234,167,153,148
NM_015646,34,41,19,14,11
NM_015645,28,32,7,12,4
NM_015396,117,89,76,65,71
NM_001303047,467,322,193,176,134
NM_015641,385,361,208,163,174
NM_080491,129,91,53,49,50
NM_015399,177,129,55,51,38
NM_152360,7,2,8,4,6
NM_015649,295,265,223,135,100
NM_032387,20,23,10,16,7
NM_001040716,216,172,111,89,76
NM_001040715,38,25,17,12,13
NM_002518,147,125,80,87,83
NM_002517,4,5,4,7,2
NM_002516,8,10,3,3,3
NM_002515,28,15,5,11,5
NM_002514,3,7,2,3,4
NM_002513,124,102,82,44,25
NM_006902,158,105,69,53,37
NM_001004023,54,49,41,13,13
NM_001282291,129,109,70,48,37
NM_001318739,69,66,51,25,30
NM_002746,267,161,86,86,60
NM_001253845,9,13,5,6,4
NM_001318733,2,2,3,4,2
NM_001318732,20,19,6,4,5
NM_001008701,31,77,93,97,83
NM_001134415,34,16,21,12,11
NM_018019,43,31,9,12,14
NM_018018,493,271,214,161,146
